email,name,return_path,metadata,substitution_data,tags
fakespark+1967@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","[""Daily""]"
fakespark+873@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Monthly""]"
fakespark+693@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Monthly""]"
fakespark+1328@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","[""Monthly""]"
fakespark+2515@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+2931@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","[""Digest""]"
fakespark+157@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","[""Daily""]"
fakespark+2229@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","[""Digest""]"
fakespark+589@ex.hashtagbeerporn.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","[""Weekly""]"
fakespark+436@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","[""Digest""]"
fakespark+3277@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","[""Daily""]"
fakespark+491@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","[""Weekly""]"
fakespark+302@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","[""Daily""]"
fakespark+3461@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","[""Digest""]"
fakespark+761@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","[""Weekly""]"
fakespark+2765@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+2717@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""female"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Flash Sale""]"
fakespark+2180@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+3553@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Monthly""]"
fakespark+1634@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","[""Digest""]"
fakespark+604@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","[""Digest""]"
fakespark+2666@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Weekly""]"
fakespark+884@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Digest""]"
fakespark+326@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Weekly""]"
fakespark+2098@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","[""Monthly""]"
fakespark+2632@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""New York"", ""country"": ""US""}","[""Daily""]"
fakespark+2330@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""female"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Flash Sale""]"
fakespark+3078@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Monthly""]"
fakespark+990@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Flash Sale""]"
fakespark+2082@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Seattle"", ""country"": ""US""}","[""Daily""]"
fakespark+889@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""female"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Daily""]"
fakespark+121@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","[""Weekly""]"
fakespark+1413@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Monthly""]"
fakespark+1502@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Flash Sale""]"
fakespark+2078@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""female"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Monthly""]"
fakespark+104@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","[""Digest""]"
fakespark+559@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","[""Digest""]"
fakespark+1348@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Monthly""]"
fakespark+3514@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""New York"", ""country"": ""US""}","[""Digest""]"
fakespark+2430@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Flash Sale""]"
fakespark+2250@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Flash Sale""]"
fakespark+3153@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","[""Monthly""]"
fakespark+1363@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""New York"", ""country"": ""US""}","[""Monthly""]"
fakespark+2438@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Monthly""]"
fakespark+2303@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Monthly""]"
fakespark+1605@ex.hashtagbeerporn.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","[""Daily""]"
fakespark+2120@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","[""Flash Sale""]"
fakespark+344@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Digest""]"
fakespark+430@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Monthly""]"
fakespark+3078@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Monthly""]"
fakespark+2657@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Daily""]"
fakespark+1368@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Monthly""]"
fakespark+330@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""London"", ""country"": ""England""}","{""gender"": ""male"", ""city"": ""London"", ""country"": ""England""}","[""Flash Sale""]"
fakespark+2689@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Digest""]"
fakespark+1369@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","[""Digest""]"
fakespark+3264@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","[""Digest""]"
fakespark+3714@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","[""Digest""]"
fakespark+3572@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Flash Sale""]"
fakespark+2823@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","{""gender"": ""female"", ""city"": ""London"", ""country"": ""England""}","[""Monthly""]"
fakespark+490@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+1880@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""male"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Flash Sale""]"
fakespark+1485@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Flash Sale""]"
fakespark+961@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Weekly""]"
fakespark+217@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+2401@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Weekly""]"
fakespark+576@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Weekly""]"
fakespark+4017@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","[""Daily""]"
fakespark+65@ex.hashtagbeerporn.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Daily""]"
fakespark+302@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","[""Daily""]"
fakespark+470@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+2601@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Weekly""]"
fakespark+3105@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""female"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Monthly""]"
fakespark+2444@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","[""Digest""]"
fakespark+13@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""New York"", ""country"": ""US""}","[""Monthly""]"
fakespark+454@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","[""Digest""]"
fakespark+2100@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","[""Monthly""]"
fakespark+1013@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","[""Monthly""]"
fakespark+1468@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","[""Monthly""]"
fakespark+1481@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","[""Weekly""]"
fakespark+2246@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","[""Digest""]"
fakespark+641@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Weekly""]"
fakespark+1060@ex.hashtagbeerporn.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""female"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Daily""]"
fakespark+2164@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","[""Digest""]"
fakespark+476@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""female"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Weekly""]"
fakespark+4633@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Monthly""]"
fakespark+532@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","[""Daily""]"
fakespark+3517@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""male"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Daily""]"
fakespark+2043@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","{""gender"": ""male"", ""city"": ""Rio de Janeiro"", ""country"": ""Brazil""}","[""Monthly""]"
fakespark+1173@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","[""Monthly""]"
fakespark+4377@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","[""Daily""]"
fakespark+750@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Seattle"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+2239@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""female"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Digest""]"
fakespark+1132@ex.hashtagbeerporn.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""female"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Digest""]"
fakespark+406@ex.hashtagbeerporn.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","[""Monthly""]"
fakespark+812@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Daily""]"
fakespark+397@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""Boston"", ""country"": ""US""}","[""Daily""]"
fakespark+2218@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""New York"", ""country"": ""US""}","[""Weekly""]"
fakespark+1550@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Monthly""]"
fakespark+1591@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Tokyo"", ""country"": ""Japan""}","{""gender"": ""female"", ""city"": ""Tokyo"", ""country"": ""Japan""}","[""Weekly""]"
fakespark+1148@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""female"", ""city"": ""Paris"", ""country"": ""France""}","[""Monthly""]"
fakespark+2966@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","[""Weekly""]"
fakespark+1007@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""Sydney"", ""country"": ""Australia""}","{""gender"": ""female"", ""city"": ""Sydney"", ""country"": ""Australia""}","[""Daily""]"
fakespark+1064@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Baltimore"", ""country"": ""US""}","[""Digest""]"
fakespark+2768@server.talonphotography.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","[""Monthly""]"
fakespark+2962@spin.vinylverb.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Boston"", ""country"": ""US""}","[""Flash Sale""]"
fakespark+4558@mx2.deadboltemail.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""female"", ""city"": ""New York"", ""country"": ""US""}","{""gender"": ""female"", ""city"": ""New York"", ""country"": ""US""}","[""Monthly""]"
fakespark+3893@eastmail.independentbeers.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","{""gender"": ""male"", ""city"": ""Paris"", ""country"": ""France""}","[""Monthly""]"
fakespark+1524@incoming.bloggersofbeer.com,Fake Spark,bounce@sp-send.deadboltemail.com,"{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","{""gender"": ""male"", ""city"": ""Seattle"", ""country"": ""US""}","[""Digest""]"
